豆瓣图书标签: 文学,[日] 东野圭吾 / 李盈春 / 南海出版公司 / 2014-5 / 39.50元,解忧杂货店,8.6,(297476人评价)
豆瓣图书标签: 文学,木心 口述、陈丹青 笔录 / 广西师范大学出版社 / 2013-1-10 / 98.00元,文学回忆录（全2册）,9.2,(20235人评价)
豆瓣图书标签: 文学,[法] 阿尔贝·加缪 / 柳鸣九 / 上海译文出版社 / 2010-9 / 22.00元,局外人,9.0,(41022人评价)
豆瓣图书标签: 文学,[俄]陀思妥耶夫斯基 / 荣如德 / 上海译文出版社 / 2006-8 / 25.00,卡拉马佐夫兄弟,9.4,(8393人评价)
豆瓣图书标签: 文学,[美] 玛丽莲·弗伦奇 / 余莉 / 北京联合出版公司 / 2017-7 / 90.00元,醒来的女性,8.8,(1634人评价)
豆瓣图书标签: 文学,[捷克] 米兰·昆德拉 / 许钧 / 上海译文出版社 / 2003-7 / 23.00元,不能承受的生命之轻,8.5,(142486人评价)
豆瓣图书标签: 文学,[英]毛姆 / 周煦良 / 上海译文出版社 / 2007-3 / 18.00元,刀锋,9.0,(30887人评价)
豆瓣图书标签: 文学,[美] 特德·姜 / 李克勤、王荣生、姚向辉 / 译林出版社 / 2015-5 / 36.00元,你一生的故事,8.6,(12088人评价)
豆瓣图书标签: 文学,[法] 圣埃克苏佩里 / 马振聘 / 人民文学出版社 / 2003-8 / 22.00元,小王子,9.0,(251246人评价)
豆瓣图书标签: 文学,[瑞典] 乔纳斯·嘉德尔 / 郭腾坚 / 甘肃人民美术出版社 / 2017-5 / 38,戴上手套擦泪,8.0,(1779人评价)
豆瓣图书标签: 文学,[美] 马克·弗罗斯特 / 胡逍扬 / 北京时代华文书局 / 2017-7-16 / 188.00元,双峰: 神秘史,8.4,(783人评价)
豆瓣图书标签: 文学,[美] 保罗·卡拉尼什 / 何雨珈 / 猫头鹰文化·浙江文艺出版社 / 2016-12 / 48.00元,当呼吸化为空气,8.8,(7449人评价)
豆瓣图书标签: 文学,[日] 谷口治郎 / 伍楚 / 后浪丨北京联合出版公司 / 2017-3 / 88.00元,散步去,8.6,(2765人评价)
豆瓣图书标签: 文学,[英] 格雷厄姆·格林 / 柯平 / 江苏凤凰文艺出版社 / 2017-4 / 58.00元,恋情的终结,8.0,(6027人评价)
豆瓣图书标签: 文学,[英] 毛姆 / 张柏然、张增健、倪俊 / 上海译文出版社 / 2007-3 / 32.00元,人生的枷锁,9.0,(13271人评价)
